customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation,Calculated_Age,Mass_Affluent,Age_Group,Customer_Value,Is_Mass_Affluent_Custom,Cluster
169,Alfy,Bruhnke,Male,1957-10-19,65,20,Telecommunications,High Net Worth,N,5,1,93 Iowa Junction,2116,New South Wales,Australia,9,68,True,60+,94000,True,1
170,Jammal,Gever,Male,1975-06-02,47,80,Health,High Net Worth,N,21,0,48 Cascade Terrace,3057,Victoria,Australia,8,50,True,46-60,96000,True,1
171,Halli,Davidoff,Female,1970-12-04,52,62,Manufacturing,Mass Customer,N,10,0,13950 Jackson Avenue,2099,New South Wales,Australia,11,55,False,46-60,122400,True,3
172,Hilton,Carney,Male,1988-09-12,34,54,Manufacturing,Affluent Customer,N,6,1,35386 Mockingbird Road,3749,Victoria,Australia,4,37,True,30-45,50800,True,3
173,Ebba,Hanselmann,Female,1997-01-02,25,99,Health,Affluent Customer,N,1,0,2 Randy Point,2766,New South Wales,Australia,8,28,True,<30,99800,False,1
174,Catie,Tosspell,Female,1989-11-26,33,93,Health,Mass Customer,N,12,0,6898 Redwing Park,2148,New South Wales,Australia,9,36,False,30-45,108600,True,1
175,Templeton,Hambrook,Male,1975-11-28,47,36,Manufacturing,Affluent Customer,N,5,0,52273 Bay Place,3145,Victoria,Australia,11,50,True,46-60,117200,True,3
176,Angelo,Clayal,Male,1992-04-13,30,39,Property,Mass Customer,N,10,0,272 Montana Avenue,2021,New South Wales,Australia,8,33,False,30-45,87800,True,1
177,Ondrea,Pablos,Female,1989-11-09,33,25,Financial Services,High Net Worth,N,4,0,82520 Mifflin Drive,2333,New South Wales,Australia,5,36,True,30-45,55000,True,1
178,Matthieu,Bertelmot,Male,1967-04-03,55,2,Not Specified,Affluent Customer,N,8,0,8 Dixon Parkway,2783,New South Wales,Australia,7,58,True,46-60,70400,False,0
179,Esteban,Sewill,Male,1966-05-11,56,23,Manufacturing,High Net Worth,N,6,1,4 Dayton Terrace,2280,New South Wales,Australia,9,59,True,46-60,94600,True,3
180,Trisha,Neasham,Female,1971-09-17,51,16,Argiculture,Affluent Customer,N,14,0,216 Barnett Junction,4120,Queensland,Australia,8,54,True,46-60,83200,True,1
181,Pavla,Braunle,Female,1982-11-21,40,49,Manufacturing,Mass Customer,N,9,0,8256 Annamark Court,3638,Victoria,Australia,1,43,False,30-45,19800,True,3
182,Lydon,Dahlman,Male,1992-11-20,30,99,Financial Services,Affluent Customer,N,7,1,83012 Dapin Lane,4300,Queensland,Australia,4,33,True,30-45,59800,True,1
183,Dannie,Hissie,Female,1997-08-05,25,7,Retail,Affluent Customer,N,3,0,8 Haas Park,2074,New South Wales,Australia,10,28,True,<30,101400,False,1
184,Nappie,Paolo,Male,1971-12-13,51,40,Manufacturing,High Net Worth,N,7,1,50 Meadow Ridge Way,2880,New South Wales,Australia,1,54,True,46-60,18000,True,3
185,Crosby,Walcot,Male,1979-12-13,43,80,Property,Mass Customer,N,13,1,3567 Northfield Lane,2430,New South Wales,Australia,5,46,False,30-45,66000,True,1
186,Mireielle,Jeppe,Female,1974-05-06,48,46,Financial Services,Mass Customer,N,3,0,0059 Brentwood Road,4560,Queensland,Australia,7,51,False,46-60,79200,True,1
187,Pincas,Ather,Male,1954-01-28,68,97,Not Specified,Mass Customer,N,11,0,0274 Oneill Alley,2088,New South Wales,Australia,10,71,False,60+,119400,False,0
188,Audry,Seine,Female,1975-06-22,47,54,Property,High Net Worth,N,13,1,4179 Carioca Terrace,2220,New South Wales,Australia,11,50,True,46-60,120800,True,1
189,Umberto,Torricella,Male,1981-07-19,41,73,Financial Services,Affluent Customer,N,10,0,59265 Sullivan Junction,3031,Victoria,Australia,4,44,True,30-45,54600,True,1
190,Hayley,Girardengo,Female,1979-02-04,43,42,Health,Affluent Customer,N,10,0,7 Warbler Point,2250,New South Wales,Australia,9,46,True,30-45,98400,True,1
191,Christopher,Heining,Male,1960-04-27,62,22,Not Specified,Affluent Customer,N,6,1,3 Buell Park,2261,New South Wales,Australia,7,65,True,60+,74400,True,0
192,Goldi,Osler,Female,1978-11-19,44,2,Health,Mass Customer,N,8,1,0 Bay Center,3196,Victoria,Australia,6,47,False,30-45,60400,False,1
193,Foss,Hardes,Male,1964-07-22,58,13,Manufacturing,Mass Customer,N,12,1,10878 Waywood Way,4352,Queensland,Australia,7,61,False,46-60,72600,True,3
194,Ursala,Ferrai,Female,1974-11-16,48,4,Financial Services,Affluent Customer,N,10,0,362 Mayer Terrace,4680,Queensland,Australia,5,51,True,46-60,50800,False,1
195,Talyah,Rylatt,Female,1958-11-14,64,34,Manufacturing,Mass Customer,N,6,0,43 Upham Crossing,3143,Victoria,Australia,9,67,False,60+,96800,True,3
196,Swen,Odhams,Male,1966-02-22,56,90,Manufacturing,High Net Worth,N,6,0,0 Superior Drive,2747,New South Wales,Australia,8,59,True,46-60,98000,True,3
197,Avis,Unknown,Female,1977-01-27,45,32,Not Specified,High Net Worth,N,5,0,8890 Golden Leaf Street,2063,New South Wales,Australia,12,48,True,30-45,126400,True,0
198,Vanya,Gumb,Female,1981-11-29,41,82,Entertainment,Mass Customer,N,16,0,5484 Hagan Crossing,3021,Victoria,Australia,7,44,False,30-45,86400,True,1
199,Verla,Alven,Female,1978-02-13,44,61,Health,Mass Customer,N,21,1,7451 Jana Lane,2138,New South Wales,Australia,8,47,False,30-45,92200,True,1
200,Hube,Weald,Male,1957-02-04,65,7,Property,Affluent Customer,N,19,1,7 Havey Point,4005,Queensland,Australia,2,68,True,60+,21400,False,1
201,Salem,Huie,Male,1966-04-20,56,45,Manufacturing,Mass Customer,N,11,1,32 Steensland Plaza,2233,New South Wales,Australia,9,59,False,46-60,99000,True,3
202,Audie,Pillinger,Female,1963-06-24,59,38,Entertainment,Affluent Customer,N,16,1,107 Elmside Parkway,4811,Queensland,Australia,5,62,True,46-60,57600,True,1
203,Donovan,Conry,Male,1964-01-13,58,71,Argiculture,Mass Customer,N,11,1,2 Gina Junction,2085,New South Wales,Australia,11,61,False,46-60,124200,True,1
204,Thorny,Hackworth,Male,1976-10-01,46,56,Financial Services,Mass Customer,N,5,0,4 Londonderry Lane,3084,Victoria,Australia,10,49,False,46-60,111200,True,1
205,Rolfe,Kellard,Male,1958-12-01,64,18,Financial Services,Mass Customer,N,6,1,39716 Vera Junction,3170,Victoria,Australia,9,67,False,60+,93600,True,1
206,Mari,Chevolleau,Female,1954-07-19,68,98,Not Specified,Mass Customer,N,14,1,183 Ronald Regan Street,2066,New South Wales,Australia,9,71,False,60+,109600,False,0
207,Adena,Whyman,Female,1994-08-10,28,9,Not Specified,Mass Customer,N,7,0,2 Thierer Road,4113,Queensland,Australia,8,31,False,<30,81800,False,0
208,Rutter,Excell,Male,1994-10-31,28,57,Property,High Net Worth,N,5,0,056 Stone Corner Alley,4078,Queensland,Australia,7,31,True,<30,81400,False,1
209,Udall,Bellard,Male,1957-08-28,65,9,Not Specified,Affluent Customer,N,6,1,528 Mandrake Crossing,2222,New South Wales,Australia,11,68,True,60+,111800,True,0
210,Albrecht,Thomasson,Male,1963-11-18,59,50,Property,Mass Customer,N,18,0,19969 5th Parkway,3152,Victoria,Australia,9,62,False,46-60,100000,True,1
211,Beitris,Unknown,Female,1974-03-04,48,6,Manufacturing,Mass Customer,N,5,1,78 Rockefeller Park,2159,New South Wales,Australia,10,51,False,46-60,101200,True,3
212,Nanice,Ellse,Female,2001-11-19,21,21,IT,Affluent Customer,N,1,0,417 Transport Trail,4503,Queensland,Australia,4,24,True,<30,44200,False,2
213,Lockwood,Exroll,Male,1996-05-14,26,13,Financial Services,High Net Worth,N,6,1,6327 Lunder Crossing,4655,Queensland,Australia,4,29,True,<30,42600,False,1
214,Jeramie,Cellier,Male,1957-11-29,65,82,Health,Mass Customer,N,6,0,811 Tony Road,4220,Queensland,Australia,9,68,False,60+,106400,True,1
215,Debera,Foxworthy,Female,1974-06-24,48,37,Retail,High Net Worth,N,18,1,0 Northport Court,4012,Queensland,Australia,3,51,True,46-60,37400,True,1
216,Cinderella,Parcall,Female,1995-01-12,27,12,Financial Services,High Net Worth,N,7,1,231 Havey Court,2153,New South Wales,Australia,10,30,True,<30,102400,False,1
217,Jeralee,Quartly,Female,1979-12-09,43,63,Manufacturing,High Net Worth,N,16,0,603 Kenwood Avenue,2070,New South Wales,Australia,11,46,True,30-45,122600,True,3
218,Stefa,Dunnan,Female,1993-08-06,29,37,Property,High Net Worth,N,8,1,09040 Myrtle Parkway,2015,New South Wales,Australia,8,32,True,<30,87400,False,1
219,Markus,Mughal,Male,1964-11-25,58,9,Health,Mass Customer,N,7,0,05241 Shelley Park,2776,New South Wales,Australia,8,61,False,46-60,81800,False,1
220,Jeniffer,Apark,Female,1954-05-10,68,79,Manufacturing,High Net Worth,N,9,0,7 Pankratz Point,3011,Victoria,Australia,8,71,True,60+,95800,False,3
221,Mara,Bloore,Female,1980-03-10,42,14,Manufacturing,Mass Customer,N,14,0,51 Crescent Oaks Parkway,2761,New South Wales,Australia,8,45,False,30-45,82800,True,3
222,Nev,Larive,Male,1978-09-03,44,89,Health,Mass Customer,N,16,0,49 Emmet Junction,2015,New South Wales,Australia,11,47,False,30-45,127800,True,1
223,Ossie,Meaton,Male,1983-11-26,39,13,Not Specified,Affluent Customer,N,14,1,78 Surrey Place,2502,New South Wales,Australia,7,42,True,30-45,72600,True,0
224,Morgun,Girvan,Male,1967-12-03,55,2,Financial Services,Affluent Customer,N,17,0,6236 Summerview Terrace,2110,New South Wales,Australia,12,58,True,46-60,120400,True,1
225,Brittaney,Pring,Female,1977-03-11,45,84,Health,Affluent Customer,N,13,0,682 Sheridan Avenue,2566,New South Wales,Australia,9,48,True,30-45,106800,True,1
226,Bondie,Letty,Male,1977-11-11,45,96,Manufacturing,Mass Customer,N,20,0,04139 Delladonna Place,2519,New South Wales,Australia,7,48,False,30-45,89200,True,3
227,Wendall,McKeand,Male,1973-08-14,49,99,Entertainment,Mass Customer,N,18,0,2 Scott Circle,2506,New South Wales,Australia,9,52,False,46-60,109800,True,1
228,Lucia,Pickervance,Female,1986-05-25,36,59,Manufacturing,High Net Worth,N,12,0,92253 Kensington Drive,2209,New South Wales,Australia,7,39,True,30-45,81800,True,3
229,Vaughn,Lambis,Male,1966-03-06,56,30,Property,High Net Worth,N,19,0,93 Westend Terrace,2116,New South Wales,Australia,10,59,True,46-60,106000,True,1
230,Maegan,Scyone,Female,1954-06-24,68,74,Property,High Net Worth,N,11,0,4 5th Point,2075,New South Wales,Australia,11,71,True,60+,124800,False,1
231,Basile,Winsor,Male,1995-08-05,27,48,Financial Services,Mass Customer,N,3,1,11667 Blackbird Street,2226,New South Wales,Australia,10,30,False,<30,109600,False,1
232,Zaria,Koeppke,Female,1987-11-11,35,94,Retail,Mass Customer,N,12,0,0 Sommers Circle,2145,New South Wales,Australia,9,38,False,30-45,108800,True,1
233,Art,Barwell,Male,1986-08-08,36,34,Property,Mass Customer,N,13,0,2 Northridge Street,2508,New South Wales,Australia,10,39,False,30-45,106800,True,1
234,Mead,Alpes,Female,1969-08-12,53,71,Retail,High Net Worth,N,12,0,816 Spohn Center,2036,New South Wales,Australia,10,56,True,46-60,114200,True,1
235,Leona,Phateplace,Female,1976-12-26,46,30,Health,Mass Customer,N,15,0,98 Service Court,2018,New South Wales,Australia,8,49,False,46-60,86000,True,1
236,Tybalt,Gillingwater,Male,1954-10-30,68,79,Health,Affluent Customer,N,14,0,6 Morning Park,3666,Victoria,Australia,2,71,True,60+,35800,False,1
237,Reginald,Dartan,Male,1974-03-07,48,18,Property,High Net Worth,N,11,1,4263 Hanson Place,2021,New South Wales,Australia,11,51,True,46-60,113600,True,1
238,Max,Bilborough,Male,1984-02-04,38,54,Not Specified,Mass Customer,N,14,1,6159 Katie Street,2750,New South Wales,Australia,8,41,False,30-45,90800,True,0
239,Wells,Pressman,Male,1992-12-13,30,62,Health,Affluent Customer,N,3,0,95 Eliot Street,4514,Queensland,Australia,3,33,True,30-45,42400,True,1
240,Gavin,Fawks,Male,1989-07-28,33,49,IT,High Net Worth,N,15,1,0 Westend Park,2525,New South Wales,Australia,9,36,True,30-45,99800,True,2
241,Quillan,Duigan,Male,1987-05-09,35,94,Entertainment,Mass Customer,N,20,0,39988 Porter Pass,4152,Queensland,Australia,7,38,False,30-45,88800,True,1
242,Taite,Droghan,Male,1992-03-20,30,17,Property,Affluent Customer,N,8,0,0796 Melody Park,2200,New South Wales,Australia,9,33,True,30-45,93400,True,1
243,Barbara,Croxley,Female,1976-09-02,46,94,Manufacturing,High Net Worth,N,14,1,2914 Vahlen Lane,2250,New South Wales,Australia,8,49,True,46-60,98800,True,3
244,Germayne,Sperry,Male,1974-11-25,48,57,Retail,Affluent Customer,N,8,0,65 Kinsman Trail,3023,Victoria,Australia,6,51,True,46-60,71400,True,1
245,Noell,Grahlmans,Female,2001-09-26,21,6,Financial Services,Affluent Customer,N,1,0,07227 Hoard Terrace,3500,Victoria,Australia,1,24,True,<30,11200,False,1
246,Binny,Whight,Female,1991-02-28,31,63,Manufacturing,High Net Worth,N,9,0,25503 Evergreen Drive,4300,Queensland,Australia,5,34,True,30-45,62600,True,3
247,Kristal,Joysey,Female,1983-05-06,39,62,Financial Services,High Net Worth,N,13,1,2 2nd Plaza,2283,New South Wales,Australia,4,42,True,30-45,52400,True,1
248,Inger,Eskell,Female,1978-04-15,44,76,Health,Affluent Customer,N,12,1,122 Melrose Drive,2102,New South Wales,Australia,10,47,True,30-45,115200,True,1
249,D'arcy,Slay,Male,1992-09-13,30,65,IT,High Net Worth,N,9,0,37024 Anniversary Place,2204,New South Wales,Australia,11,33,True,30-45,123000,True,2
250,Kristofer,Unknown,Male,1988-04-15,34,53,Health,Mass Customer,N,13,1,91141 Huxley Parkway,2040,New South Wales,Australia,10,37,False,30-45,110600,True,1
251,Mala,Unknown,Female,1977-12-24,45,88,Financial Services,Affluent Customer,N,10,1,04 Fallview Trail,2749,New South Wales,Australia,8,48,True,30-45,97600,True,1
252,Anthea,Ruskin,Female,1983-01-24,39,39,Property,Mass Customer,N,13,1,8029 Gulseth Center,2304,New South Wales,Australia,7,42,False,30-45,77800,True,1
253,Amalee,Choak,Female,1997-05-11,25,82,Health,Mass Customer,N,1,1,77248 Columbus Drive,2340,New South Wales,Australia,7,28,False,<30,86400,False,1
254,Barbie,Rubi,Female,1961-09-22,61,98,Retail,Mass Customer,N,14,0,0850 Schmedeman Drive,3580,Victoria,Australia,1,64,False,60+,29600,True,1
255,Keeley,Kruger,Female,1954-01-15,68,2,IT,Mass Customer,N,5,0,131 Northfield Parkway,3355,Victoria,Australia,2,71,False,60+,20400,False,2
256,Linell,Beadle,Female,1975-05-07,47,16,Health,High Net Worth,N,21,1,5130 Manley Court,2287,New South Wales,Australia,7,50,True,46-60,73200,True,1
257,Marissa,Unknown,Female,1966-02-08,56,70,Manufacturing,Affluent Customer,N,19,1,879 Coolidge Point,2324,New South Wales,Australia,5,59,True,46-60,64000,True,3
258,Othella,Keher,Female,1992-05-03,30,24,Manufacturing,High Net Worth,N,9,0,6759 Nevada Point,2323,New South Wales,Australia,6,33,True,30-45,64800,True,3
259,Venita,Dymick,Female,1983-07-22,39,70,Health,High Net Worth,N,3,1,8208 Parkside Point,2320,New South Wales,Australia,6,42,True,30-45,74000,True,1
260,Farand,Marriner,Female,1979-08-30,43,47,Health,High Net Worth,N,22,1,15 Straubel Way,4680,Queensland,Australia,2,46,True,30-45,29400,True,1
261,Marve,Pryn,Male,1977-10-15,45,74,Not Specified,Mass Customer,N,8,0,7 Eastlawn Street,2346,New South Wales,Australia,1,48,False,30-45,24800,True,0
262,Cordie,Petrelli,Male,1977-12-23,45,97,Health,High Net Worth,N,10,1,42067 Duke Terrace,2031,New South Wales,Australia,10,48,True,30-45,119400,True,1
263,Tonia,Leigh,Female,1985-11-19,37,89,Health,High Net Worth,N,7,0,50 Everett Way,2064,New South Wales,Australia,9,40,True,30-45,107800,True,1
264,Jedd,Spiby,Male,1977-12-07,45,31,Health,Mass Customer,N,11,0,454 Green Ridge Avenue,2176,New South Wales,Australia,10,48,False,30-45,106200,True,1
265,Pennie,Stoile,Male,1965-10-05,57,74,Retail,High Net Worth,N,18,1,19220 Evergreen Crossing,3195,Victoria,Australia,9,60,True,46-60,104800,True,1
266,Lelia,Garatty,Female,1989-07-19,33,69,Retail,Affluent Customer,N,18,0,109 Tomscot Avenue,2010,New South Wales,Australia,10,36,True,30-45,113800,True,1
268,Kacie,Kidston,Female,1978-10-18,44,60,Manufacturing,Mass Customer,N,10,0,92 Lyons Place,2752,New South Wales,Australia,9,47,False,30-45,102000,True,3
269,Zacherie,Grindley,Male,1954-09-19,68,55,Property,Mass Customer,N,9,1,47 Jana Junction,3802,Victoria,Australia,7,71,False,60+,81000,False,1
270,Auberta,Roundtree,Female,1970-12-10,52,38,Not Specified,Mass Customer,N,17,1,90173 Oneill Place,3071,Victoria,Australia,10,55,False,46-60,107600,True,0
271,Doll,Burtwell,Female,1991-02-13,31,51,Financial Services,Mass Customer,N,4,0,6262 Elgar Avenue,4735,Queensland,Australia,2,34,False,30-45,30200,True,1
272,Arlie,Crean,Female,1987-06-06,35,22,Retail,Mass Customer,N,1,1,5668 Corscot Circle,2065,New South Wales,Australia,12,38,False,30-45,124400,True,1
273,Nevile,Abraham,Male,1963-04-22,59,54,Not Specified,Mass Customer,N,19,0,8 Texas Plaza,3081,Victoria,Australia,9,62,False,46-60,100800,True,0
274,Tessi,Hesse,Female,1976-09-15,46,66,Health,Mass Customer,N,14,1,32062 Oak Terrace,3205,Victoria,Australia,8,49,False,46-60,93200,True,1
275,Dud,Unknown,Male,1955-07-27,67,7,Health,High Net Worth,N,13,0,07158 Roth Pass,2165,New South Wales,Australia,4,70,True,60+,41400,False,1
276,Goldi,Dwine,Female,1990-03-25,32,47,Financial Services,Mass Customer,N,22,0,370 Portage Parkway,3125,Victoria,Australia,8,35,False,30-45,89400,True,1
277,Jehanna,Alvarado,Female,1956-02-19,66,69,Not Specified,High Net Worth,N,15,0,19795 Bultman Circle,4214,Queensland,Australia,8,69,True,60+,93800,False,0
278,Sydney,Georger,Male,1997-07-30,25,22,Not Specified,Affluent Customer,N,4,1,3 Corscot Crossing,2030,New South Wales,Australia,12,28,True,<30,124400,False,0
279,Tamera,Hinckes,Female,1981-09-09,41,0,Manufacturing,Mass Customer,N,11,0,34 Kim Center,2036,New South Wales,Australia,11,44,False,30-45,110000,True,3
280,Welch,MacAllaster,Male,1995-03-22,27,15,Not Specified,Affluent Customer,N,5,1,8 Starling Pass,2767,New South Wales,Australia,8,30,True,<30,83000,False,0
281,Jeanette,Sizzey,Female,1972-12-27,50,51,Financial Services,High Net Worth,N,8,1,36 Vidon Parkway,2798,New South Wales,Australia,6,53,True,46-60,70200,True,1
282,Lauren,Curcher,Male,1989-10-27,33,82,Argiculture,High Net Worth,N,11,1,8 Riverside Place,4211,Queensland,Australia,5,36,True,30-45,66400,True,1
283,Sari,Noye,Female,1991-02-04,31,34,Retail,Mass Customer,N,2,0,28604 Bellgrove Circle,4508,Queensland,Australia,6,34,False,30-45,66800,True,1
284,Seth,Moorman,Male,1986-04-11,36,38,Financial Services,High Net Worth,N,9,1,2 Cottonwood Road,2032,New South Wales,Australia,11,39,True,30-45,117600,True,1
285,Julee,Janovsky,Female,1977-11-19,45,3,Manufacturing,Mass Customer,N,12,0,58 Parkside Hill,2117,New South Wales,Australia,12,48,False,30-45,120600,True,3
286,Kiley,Canaan,Male,1989-08-01,33,99,Manufacturing,Affluent Customer,N,11,1,747 Thackeray Circle,4551,Queensland,Australia,7,36,True,30-45,89800,True,3
287,Hannie,Wodham,Female,1985-05-06,37,41,Manufacturing,Affluent Customer,N,4,0,5583 Prairie Rose Trail,2765,New South Wales,Australia,8,40,True,30-45,88200,True,3
288,Ebenezer,Seedman,Male,1985-09-08,37,71,Manufacturing,High Net Worth,N,9,0,071 Cardinal Point,3064,Victoria,Australia,7,40,True,30-45,84200,True,3
289,Modestia,Lithgow,Female,1970-04-12,52,43,Health,High Net Worth,N,10,0,7169 North Lane,2023,New South Wales,Australia,9,55,True,46-60,98600,True,1
291,Aime,Burston,Female,1971-10-22,51,63,Entertainment,Mass Customer,N,4,0,8207 Cascade Court,3810,Victoria,Australia,5,54,False,46-60,62600,True,1
292,Gelya,Gerant,Female,1961-11-24,61,42,Not Specified,Affluent Customer,N,9,1,2 Brentwood Place,4151,Queensland,Australia,8,64,True,60+,88400,True,0
293,Virgilio,Willcocks,Male,1989-12-10,33,80,Manufacturing,Mass Customer,N,20,1,00 5th Lane,2830,New South Wales,Australia,2,36,False,30-45,36000,True,3
294,Magnum,Slowan,Male,1959-04-01,63,39,Not Specified,High Net Worth,N,5,0,807 Beilfuss Crossing,3030,Victoria,Australia,7,66,True,60+,77800,True,0
295,Lena,Chape,Female,1964-12-26,58,64,Not Specified,Mass Customer,N,18,1,76 Graedel Street,4812,Queensland,Australia,6,61,False,46-60,72800,True,0
296,Marshal,Rathbone,Male,1972-06-19,50,34,Health,High Net Worth,N,17,1,29886 Crownhardt Crossing,2141,New South Wales,Australia,8,53,True,46-60,86800,True,1
297,Cecile,MacLise,Female,1959-04-27,63,33,Manufacturing,High Net Worth,N,16,0,1 Drewry Junction,3810,Victoria,Australia,7,66,True,60+,76600,True,3
298,Maurise,Lenglet,Male,1956-08-15,66,69,Manufacturing,High Net Worth,N,9,0,83 Brickson Park Drive,3029,Victoria,Australia,8,69,True,60+,93800,False,3
299,Corabelle,Hartnell,Female,1956-09-15,66,80,Financial Services,Mass Customer,N,7,1,95 Almo Junction,2173,New South Wales,Australia,9,69,False,60+,106000,False,1
300,Malachi,Hadcroft,Male,1956-06-22,66,88,Health,Mass Customer,N,9,0,08 Golf View Plaza,3199,Victoria,Australia,9,69,False,60+,107600,False,1
